paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,source_doi,venue_query,source_id,matched_title,n_institutions_for_country
P0352619,conf/icml/Obando-CeronC21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167156317,,International Conference on Machine Learning,S4306419644,Revisiting Rainbow: Promoting more insightful and inclusive deep reinforcement learning research,1
P0352620,conf/icml/OberA21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171719115,,International Conference on Machine Learning,S4306419644,Global inducing point variational posteriors for Bayesian neural networks and deep Gaussian processes,2
P0352626,conf/icml/OzdenizciL21,ICML,A*,IA / ML,2021,2021-2025,AT,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168751577,,International Conference on Machine Learning,S4306419644,Training Adversarially Robust Sparse Networks via Bayesian Connectivity Sampling,2
P0352627,conf/icml/PRM21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167454139,,International Conference on Machine Learning,S4306419644,Neuro-algorithmic Policies Enable Fast Combinatorial Generalization,3
P0352634,conf/icml/ParkK21,ICML,A*,IA / ML,2021,2021-2025,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168609005,,International Conference on Machine Learning,S4306419644,Wasserstein Distributional Normalization For Robust Distributional Certification of Noisy Labeled Data,2
P0352636,conf/icml/ParkSK21,ICML,A*,IA / ML,2021,2021-2025,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169851269,,International Conference on Machine Learning,S4306419644,Generative Adversarial Networks for Markovian Temporal Dynamics: Stochastic Continuous Data Generation,3
P0352642,conf/icml/PengWT21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171715242,,International Conference on Machine Learning,S4306419644,Homomorphic Sensing: Sparsity and Noise,3
P0352662,conf/icml/QinWZ21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165996121,,International Conference on Machine Learning,S4306419644,Budgeted Heterogeneous Treatment Effect Estimation,3
P0352671,conf/icml/RajagopalanVVCP21,ICML,A*,IA / ML,2021,2021-2025,FR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169046719,,International Conference on Machine Learning,S4306419644,Hierarchical Clustering of Data Streams: Scalable Algorithms and Approximation Guarantees,1
P0352671,conf/icml/RajagopalanVVCP21,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169046719,,International Conference on Machine Learning,S4306419644,Hierarchical Clustering of Data Streams: Scalable Algorithms and Approximation Guarantees,1
P0352671,conf/icml/RajagopalanVVCP21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169046719,,International Conference on Machine Learning,S4306419644,Hierarchical Clustering of Data Streams: Scalable Algorithms and Approximation Guarantees,4
P0352673,conf/icml/RameshPGGVRCS21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170016573,,International Conference on Machine Learning,S4306419644,Zero-Shot Text-to-Image Generation,8
P0352685,conf/icml/RenDDCYSSLZ21,ICML,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167967639,,International Conference on Machine Learning,S4306419644,LEGO: Latent Execution-Guided Reasoning for Multi-Hop Question Answering on Knowledge Graphs,2
P0352685,conf/icml/RenDDCYSSLZ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167967639,,International Conference on Machine Learning,S4306419644,LEGO: Latent Execution-Guided Reasoning for Multi-Hop Question Answering on Knowledge Graphs,9
P0352691,conf/icml/RoederMK21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166725635,,International Conference on Machine Learning,S4306419644,On Linear Identifiability of Learned Representations,3
P0352694,conf/icml/RoosGH21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3173108062,,International Conference on Machine Learning,S4306419644,High-Dimensional Gaussian Process Inference with Derivatives,3
P0352696,conf/icml/RosenfeldFCS21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3173090585,,International Conference on Machine Learning,S4306419644,On the Predictability of Pruning Across Scales,4
P0352703,conf/icml/RudnerKGR21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166117037,,International Conference on Machine Learning,S4306419644,On Signal-to-Noise Ratio Issues in Variational Inference for Deep Gaussian Processes,3
P0352703,conf/icml/RudnerKGR21,ICML,A*,IA / ML,2021,2021-2025,PK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166117037,,International Conference on Machine Learning,S4306419644,On Signal-to-Noise Ratio Issues in Variational Inference for Deep Gaussian Processes,1
P0352704,conf/icml/Ruiz-GarciaZSL21,ICML,A*,IA / ML,2021,2021-2025,ES,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166144874,,International Conference on Machine Learning,S4306419644,Tilting the playing field: Dynamical loss functions for machine learning,1
P0352704,conf/icml/Ruiz-GarciaZSL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166144874,,International Conference on Machine Learning,S4306419644,Tilting the playing field: Dynamical loss functions for machine learning,5
P0352706,conf/icml/RybkinDL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169894028,,International Conference on Machine Learning,S4306419644,Simple and Effective VAE Training with Calibrated Decoders,5
P0352708,conf/icml/SabourTYHF21,ICML,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172591507,,International Conference on Machine Learning,S4306419644,Unsupervised Part Representation by Flow Capsules,1
P0352708,conf/icml/SabourTYHF21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172591507,,International Conference on Machine Learning,S4306419644,Unsupervised Part Representation by Flow Capsules,4
P0352710,conf/icml/SahaKM21,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167772513,,International Conference on Machine Learning,S4306419644,Adversarial Dueling Bandits,3
P0352710,conf/icml/SahaKM21,ICML,A*,IA / ML,2021,2021-2025,IN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167772513,,International Conference on Machine Learning,S4306419644,Adversarial Dueling Bandits,1
P0352710,conf/icml/SahaKM21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167772513,,International Conference on Machine Learning,S4306419644,Adversarial Dueling Bandits,1
P0352711,conf/icml/SahaKM21a,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165942068,,International Conference on Machine Learning,S4306419644,Dueling Convex Optimization,3
P0352711,conf/icml/SahaKM21a,ICML,A*,IA / ML,2021,2021-2025,IN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165942068,,International Conference on Machine Learning,S4306419644,Dueling Convex Optimization,1
P0352711,conf/icml/SahaKM21a,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165942068,,International Conference on Machine Learning,S4306419644,Dueling Convex Optimization,1
P0352715,conf/icml/SarafianKK21,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168934653,,International Conference on Machine Learning,S4306419644,Recomposing the Reinforcement Learning Building Blocks with Hypernetworks,3
P0352722,conf/icml/SchuttUG21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168049986,,International Conference on Machine Learning,S4306419644,Equivariant message passing for the prediction of tensorial properties and molecular spectra,3
P0352723,conf/icml/SchwarzschildGG21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172990785,,International Conference on Machine Learning,S4306419644,Just How Toxic is Data Poisoning? A Unified Benchmark for Backdoor and Data Poisoning Attacks,5
P0352731,conf/icml/ShakerinavaR21,ICML,A*,IA / ML,2021,2021-2025,DZ,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167895257,,International Conference on Machine Learning,S4306419644,Equivariant Networks for Pixelized Spheres,2
P0352732,conf/icml/ShamsianNFC21,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166140269,,International Conference on Machine Learning,S4306419644,Personalized Federated Learning using Hypernetworks,4
P0352733,conf/icml/Shen21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169543369,,International Conference on Machine Learning,S4306419644,On the Power of Localized Perceptron for Label-Optimal Learning of Halfspaces with Adversarial Noise,1
P0352734,conf/icml/Shen21a,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170608670,,International Conference on Machine Learning,S4306419644,Sample-Optimal PAC Learning of Halfspaces with Malicious Noise,1
P0352735,conf/icml/ShenLTAX0M021,ICML,A*,IA / ML,2021,2021-2025,NL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170465383,,International Conference on Machine Learning,S4306419644,Backdoor Scanning for Deep Neural Networks through K-Arm Optimization,1
P0352735,conf/icml/ShenLTAX0M021,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170465383,,International Conference on Machine Learning,S4306419644,Backdoor Scanning for Deep Neural Networks through K-Arm Optimization,7
P0352747,conf/icml/SidheekhAK21,ICML,A*,IA / ML,2021,2021-2025,IN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166699263,,International Conference on Machine Learning,S4306419644,On Characterizing GAN Convergence Through Proximal Duality Gap,3
P0352749,conf/icml/SimWBCP21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172947293,,International Conference on Machine Learning,S4306419644,Directed Graph Embeddings in Pseudo-Riemannian Manifolds,5
P0352754,conf/icml/SingalMN21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167294579,,International Conference on Machine Learning,S4306419644,Flow-based Attribution in Graphical Models: A Recursive Shapley Approach,2
P0352754,conf/icml/SingalMN21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167294579,,International Conference on Machine Learning,S4306419644,Flow-based Attribution in Graphical Models: A Recursive Shapley Approach,1
P0352766,conf/icml/SugiyamaDT21,ICML,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166246548,,International Conference on Machine Learning,S4306419644,More Powerful and General Selective Inference for Stepwise Feature Selection using Homotopy Method,3
P0352772,conf/icml/SunSWG21,ICML,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170281420,,International Conference on Machine Learning,S4306419644,Scalable Variational Gaussian Processes via Harmonic Kernel Decomposition,3
P0352772,conf/icml/SunSWG21,ICML,A*,IA / ML,2021,2021-2025,CH,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170281420,,International Conference on Machine Learning,S4306419644,Scalable Variational Gaussian Processes via Harmonic Kernel Decomposition,1
P0352772,conf/icml/SunSWG21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170281420,,International Conference on Machine Learning,S4306419644,Scalable Variational Gaussian Processes via Harmonic Kernel Decomposition,1
P0352772,conf/icml/SunSWG21,ICML,A*,IA / ML,2021,2021-2025,FR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170281420,,International Conference on Machine Learning,S4306419644,Scalable Variational Gaussian Processes via Harmonic Kernel Decomposition,1
P0352772,conf/icml/SunSWG21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170281420,,International Conference on Machine Learning,S4306419644,Scalable Variational Gaussian Processes via Harmonic Kernel Decomposition,1
P0352775,conf/icml/SuttleZY0K21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172979527,,International Conference on Machine Learning,S4306419644,Reinforcement Learning for Cost-Aware Markov Decision Processes,5
P0352776,conf/icml/SuyaMS0021,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171542887,,International Conference on Machine Learning,S4306419644,Model-Targeted Poisoning Attacks with Provable Convergence,5
P0352783,conf/icml/TakemoriS21,ICML,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168756672,,International Conference on Machine Learning,S4306419644,Approximation Theory Based Methods for RKHS Bandits,2
P0352785,conf/icml/TanL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172064272,,International Conference on Machine Learning,S4306419644,EfficientNetV2: Smaller Models and Faster Training,2
P0352794,conf/icml/TayBMJZZ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166398787,,International Conference on Machine Learning,S4306419644,Synthesizer: Rethinking Self-Attention for Transformer Models,6
P0352798,conf/icml/ThananjeyanKSJG21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170694676,,International Conference on Machine Learning,S4306419644,Resource Allocation in Multi-armed Bandit Exploration: Overcoming Sublinear Scaling with Adaptive Parallelism,12
P0352804,conf/icml/TillinghastZ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171356310,,International Conference on Machine Learning,S4306419644,Nonparametric Decomposition of Sparse Tensors,2
P0352821,conf/icml/VaezipoorLIM21,ICML,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171517119,,International Conference on Machine Learning,S4306419644,LTL2Action: Generalizing LTL Instructions for Multi-Task RL,8
P0352822,conf/icml/VedantamSNML21,ICML,A*,IA / ML,2021,2021-2025,CH,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165944087,,International Conference on Machine Learning,S4306419644,CURI: A Benchmark for Productive Concept Learning Under Uncertainty,1
P0352822,conf/icml/VedantamSNML21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165944087,,International Conference on Machine Learning,S4306419644,CURI: A Benchmark for Productive Concept Learning Under Uncertainty,1
P0352822,conf/icml/VedantamSNML21,ICML,A*,IA / ML,2021,2021-2025,FR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165944087,,International Conference on Machine Learning,S4306419644,CURI: A Benchmark for Productive Concept Learning Under Uncertainty,1
P0352822,conf/icml/VedantamSNML21,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165944087,,International Conference on Machine Learning,S4306419644,CURI: A Benchmark for Productive Concept Learning Under Uncertainty,3
P0352822,conf/icml/VedantamSNML21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3165944087,,International Conference on Machine Learning,S4306419644,CURI: A Benchmark for Productive Concept Learning Under Uncertainty,1
P0352832,conf/icml/WagenmakerSJ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170016083,,International Conference on Machine Learning,S4306419644,Task-Optimal Exploration in Linear Dynamical Systems,4
P0352837,conf/icml/WangB21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167228372,,International Conference on Machine Learning,S4306419644,A Proxy Variable View of Shared Confounding,2
P0352838,conf/icml/WangBSJ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172572974,,International Conference on Machine Learning,S4306419644,Fairness of Exposure in Stochastic Bandits,4
P0352846,conf/icml/WangLA21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169148562,,International Conference on Machine Learning,S4306419644,A Modular Analysis of Provable Acceleration via Polyak's Momentum: Training a Wide ReLU Network and a Deep Linear Network,3
P0352847,conf/icml/WangLTK21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171187567,,International Conference on Machine Learning,S4306419644,Robust Inference for High-Dimensional Linear Models via Residual Randomization,2
P0352848,conf/icml/WangLY21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170793865,,International Conference on Machine Learning,S4306419644,ConvexVST: A Convex Optimization Approach to Variance-stabilizing Transformation,3
P0352852,conf/icml/WangR21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166067055,,International Conference on Machine Learning,S4306419644,Directional Bias Amplification,2
P0352853,conf/icml/WangRZ21,ICML,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169494070,,International Conference on Machine Learning,S4306419644,SketchEmbedNet: Learning Novel Concepts by Imitating Drawings,2
P0352853,conf/icml/WangRZ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169494070,,International Conference on Machine Learning,S4306419644,SketchEmbedNet: Learning Novel Concepts by Imitating Drawings,1
P0352861,conf/icml/WangYW021,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167565715,,International Conference on Machine Learning,S4306419644,Guarantees for Tuning the Step Size using a Learning-to-Learn Approach,4
P0352863,conf/icml/WarringtonLS0W21,ICML,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171132675,,International Conference on Machine Learning,S4306419644,Robust Asymmetric Learning in POMDPs,4
P0352863,conf/icml/WarringtonLS0W21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171132675,,International Conference on Machine Learning,S4306419644,Robust Asymmetric Learning in POMDPs,1
P0352877,conf/icml/WiesLJS21,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170209909,,International Conference on Machine Learning,S4306419644,Which transformer architecture fits my data? A vocabulary bottleneck in self-attention,2
P0352877,conf/icml/WiesLJS21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170209909,,International Conference on Machine Learning,S4306419644,Which transformer architecture fits my data? A vocabulary bottleneck in self-attention,1
P0352881,conf/icml/WortsmanHGFR21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172205380,,International Conference on Machine Learning,S4306419644,Learning Neural Network Subspaces,1
P0352881,conf/icml/WortsmanHGFR21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172205380,,International Conference on Machine Learning,S4306419644,Learning Neural Network Subspaces,5
P0352892,conf/icml/XiaoWMDL0SS21,ICML,A*,IA / ML,2021,2021-2025,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168901912,,International Conference on Machine Learning,S4306419644,On the Optimality of Batch Policy Optimization Algorithms,7
P0352892,conf/icml/XiaoWMDL0SS21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168901912,,International Conference on Machine Learning,S4306419644,On the Optimality of Batch Policy Optimization Algorithms,2
P0352892,conf/icml/XiaoWMDL0SS21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168901912,,International Conference on Machine Learning,S4306419644,On the Optimality of Batch Policy Optimization Algorithms,3
P0352895,conf/icml/Xie0MM21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172663387,,International Conference on Machine Learning,S4306419644,Interaction-Grounded Learning,3
P0352895,conf/icml/Xie0MM21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172663387,,International Conference on Machine Learning,S4306419644,Interaction-Grounded Learning,1
P0352897,conf/icml/XieJ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3173089934,,International Conference on Machine Learning,S4306419644,Batch Value-function Approximation with Only Realizability,2
P0352899,conf/icml/XieYWM21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169544492,,International Conference on Machine Learning,S4306419644,Learning While Playing in Mean-Field Games: Convergence and Optimality,3
P0352902,conf/icml/XiongTW21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172913771,,International Conference on Machine Learning,S4306419644,Explore Visual Concept Formation for Image Classification,2
P0352906,conf/icml/XuM21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169642078,,International Conference on Machine Learning,S4306419644,Interpretable Stein Goodness-of-fit Tests on Riemannian Manifold,1
P0352906,conf/icml/XuM21,ICML,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169642078,,International Conference on Machine Learning,S4306419644,Interpretable Stein Goodness-of-fit Tests on Riemannian Manifold,1
P0352912,conf/icml/XuYWL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170293415,,International Conference on Machine Learning,S4306419644,Doubly Robust Off-Policy Actor-Critic: Convergence and Optimality,3
P0352920,conf/icml/YanSL021,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170071519,,International Conference on Machine Learning,S4306419644,CATE: Computation-aware Neural Architecture Encoding with Transformers,3
P0352921,conf/icml/YanWYML21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171648230,,International Conference on Machine Learning,S4306419644,On Perceptual Lossy Compression: The Cost of Perceptual Reconstruction and An Optimal Training Framework,4
P0352923,conf/icml/YangB21,ICML,A*,IA / ML,2021,2021-2025,SG,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168291037,,International Conference on Machine Learning,S4306419644,Learning Optimal Auctions with Correlated Valuations from Samples,2
P0352928,conf/icml/YangL21a,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167080048,,International Conference on Machine Learning,S4306419644,Tensor Programs IIb: Architectural Universality Of Neural Tangent Kernel Training Dynamics,1
P0352928,conf/icml/YangL21a,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167080048,,International Conference on Machine Learning,S4306419644,Tensor Programs IIb: Architectural Universality Of Neural Tangent Kernel Training Dynamics,1
P0352931,conf/icml/YangRNR21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166557699,,International Conference on Machine Learning,S4306419644,Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,1
P0352931,conf/icml/YangRNR21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166557699,,International Conference on Machine Learning,S4306419644,Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,3
P0352935,conf/icml/YangZLX21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166716987,,International Conference on Machine Learning,S4306419644,"SimAM: A Simple, Parameter-Free Attention Module for Convolutional Neural Networks",1
P0352935,conf/icml/YangZLX21,ICML,A*,IA / ML,2021,2021-2025,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166716987,,International Conference on Machine Learning,S4306419644,"SimAM: A Simple, Parameter-Free Attention Module for Convolutional Neural Networks",1
P0352936,conf/icml/YaoDZGYTW0WMK21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171689473,,International Conference on Machine Learning,S4306419644,HAWQ-V3: Dyadic Neural Network Quantization,2
P0352936,conf/icml/YaoDZGYTW0WMK21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171689473,,International Conference on Machine Learning,S4306419644,HAWQ-V3: Dyadic Neural Network Quantization,12
P0352942,conf/icml/YasunagaL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171633069,,International Conference on Machine Learning,S4306419644,Break-It-Fix-It: Unsupervised Learning for Program Repair,2
P0352943,conf/icml/YeatsCL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166526827,,International Conference on Machine Learning,S4306419644,Improving Gradient Regularization using Complex-Valued Neural Networks,3
P0352946,conf/icml/YiHSSJLM21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171547145,,International Conference on Machine Learning,S4306419644,Improved OOD Generalization via Adversarial Training and Pretraing,1
P0352946,conf/icml/YiHSSJLM21,ICML,A*,IA / ML,2021,2021-2025,ES,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171547145,,International Conference on Machine Learning,S4306419644,Improved OOD Generalization via Adversarial Training and Pretraing,1
P0352946,conf/icml/YiHSSJLM21,ICML,A*,IA / ML,2021,2021-2025,SE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171547145,,International Conference on Machine Learning,S4306419644,Improved OOD Generalization via Adversarial Training and Pretraing,4
